dyad_id,Category_Actors,Category_Goal,Category_Phases,global_category
5386,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
5386,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5386,['International and Regional Actors'],['Unspecified'],nego,[12]
5386,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[61, 62]"
5386,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5386,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5386,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego_implement,"[13, 14]"
5387,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5387,['International and Regional Actors'],['Unspecified'],nego,[12]
5387,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[7, 8, 9]"
5387,['International and Regional Actors'],['Unspecified'],nego,[12]
5387,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
5387,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
5387,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego_implement,[13]
5387,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5387,['International and Regional Actors'],['Unspecified'],nego,[12]
5387,['International and Regional Actors'],['Unspecified'],nego,[12]
5388,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5388,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5388,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego_implement,"[13, 14]"
5389,['International and Regional Actors'],['Unspecified'],nego,[12]
5389,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
5389,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5389,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
5389,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5389,['International and Regional Actors'],['Unspecified'],nego,[12]
5389,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5389,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5389,['International and Regional Actors'],['Political Power and Governance'],nego_implement,[14]
5389,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5389,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5390,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5390,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5391,"['International and Regional Actors', 'National State Actors']",['Post-Conflict Justice and Social Healing'],nego,"[9, 27]"
5391,"['International and Regional Actors', 'National State Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25]"
5391,"['International and Regional Actors', 'National State Actors']",['Post-Conflict Justice and Social Healing'],nego,"[9, 27]"
5391,['International and Regional Actors'],['Post-Conflict Justice and Social Healing'],nego,[9]
5391,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
5396,"['National State Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[25, 26, 43, 44]"
5396,"['National State Actors', 'Local and Informal Actors']","['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[26, 27, 44, 45]"
5397,['National State Actors'],['Unspecified'],nego,[30]
5400,['National State Actors'],['Political Power and Governance'],nego,[26]
5400,['National State Actors'],['Unspecified'],nego,[30]
5400,['National State Actors'],['Unspecified'],nego,[30]
5400,['National State Actors'],['Political Power and Governance'],nego,[26]
5400,['National State Actors'],['Unspecified'],prenego,[24]
5400,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5400,"['National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[26, 44]"
5400,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 30, 48]"
5400,['Local and Informal Actors'],['Unspecified'],nego,[48]
5400,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5400,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
5400,['International and Regional Actors'],['Unspecified'],nego,[12]
5402,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5402,['Non-Mediated'],['Unspecified'],nego,[66]
5402,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5402,['National State Actors'],['Political Power and Governance'],nego,[26]
5402,['National State Actors'],['Political Power and Governance'],nego,[26]
5402,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5402,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5402,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5402,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5402,['National State Actors'],['Unspecified'],nego,[30]
5402,['National State Actors'],['Political Power and Governance'],nego,[26]
5402,['National State Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[25, 26]"
5402,['National State Actors'],['Unspecified'],nego,[30]
5402,['National State Actors'],['Unspecified'],nego,[30]
5402,['National State Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[25, 26]"
5402,['National State Actors'],['Political Power and Governance'],nego,[26]
5402,['National State Actors'],['Political Power and Governance'],nego,[26]
5403,['National State Actors'],['Unspecified'],nego,[30]
5403,['National State Actors'],['Political Power and Governance'],nego,[26]
5403,['National State Actors'],"['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[25, 27]"
5403,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5403,['National State Actors'],['Unspecified'],nego,[30]
5403,['National State Actors'],['Political Power and Governance'],nego,[26]
5403,['National State Actors'],['Political Power and Governance'],nego,[26]
5404,['Local and Informal Actors'],['Unspecified'],nego,[48]
5404,['National State Actors'],['Unspecified'],nego,[30]
5404,['National State Actors'],['Unspecified'],nego,[30]
5404,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5404,['National State Actors'],['Unspecified'],nego,[30]
5404,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5404,['National State Actors'],['Political Power and Governance'],nego,[26]
5404,['National State Actors'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[26, 27]"
5404,['National State Actors'],['Unspecified'],nego,[30]
5404,['National State Actors'],['Unspecified'],nego,[30]
5404,['Local and Informal Actors'],['Unspecified'],nego,[48]
5405,['National State Actors'],['Unspecified'],nego,[30]
5405,['National State Actors'],['Political Power and Governance'],nego,[26]
5405,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5405,['Non-Mediated'],['Post-Conflict Justice and Social Healing'],nego,[63]
5405,['Local and Informal Actors'],['Unspecified'],nego,[48]
5405,['National State Actors'],['Unspecified'],nego,[30]
5405,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5405,['National State Actors'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[26, 27]"
5405,['National State Actors'],['Unspecified'],nego,[30]
5405,['Local and Informal Actors'],['Unspecified'],nego,[48]
5405,['National State Actors'],['Political Power and Governance'],nego,[26]
5405,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5405,['National State Actors'],['Political Power and Governance'],nego,[26]
5405,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5405,['National State Actors'],['Unspecified'],nego,[30]
5405,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5405,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5405,['National State Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[25, 26]"
5405,['Non-Mediated'],['Unspecified'],nego,[66]
5405,['National State Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[25, 26]"
5405,['Local and Informal Actors'],['Unspecified'],nego,[48]
5405,['International and Regional Actors'],['Unspecified'],nego,[12]
5405,['National State Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[25, 26]"
5405,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5405,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5405,['National State Actors'],['Political Power and Governance'],nego,[26]
5405,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 30, 48]"
5405,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5405,['International and Regional Actors'],['Post-Conflict Justice and Social Healing'],nego,[9]
5413,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5413,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5413,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5413,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5413,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5413,['National State Actors'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[26, 27]"
5413,['National State Actors'],['Unspecified'],nego,[30]
5413,['Non-Mediated'],['Drop'],nego,[]
5413,['Local and Informal Actors'],['Political Power and Governance'],nego,[44]
5414,['National State Actors'],['Unspecified'],nego,[30]
5414,['National State Actors'],['Unspecified'],nego,[30]
5414,['National State Actors'],['Unspecified'],nego,[30]
5414,['National State Actors'],['Unspecified'],nego,[30]
5414,['National State Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[25, 26]"
5414,['National State Actors'],['Political Power and Governance'],nego,[26]
5414,['National State Actors'],['Unspecified'],nego,[30]
5414,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5414,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5414,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5414,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
5414,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5414,['National State Actors'],['Political Power and Governance'],nego,[26]
5414,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5414,['National State Actors'],['Political Power and Governance'],nego,[26]
5414,['National State Actors'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[26, 27]"
5414,['National State Actors'],['Unspecified'],nego,[30]
5414,['National State Actors'],['Unspecified'],nego,[30]
5414,['National State Actors'],"['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[26, 28]"
5414,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5414,['National State Actors'],['Political Power and Governance'],nego,[26]
5414,['Local and Informal Actors'],['Political Power and Governance'],nego,[44]
5423,['Non-Mediated'],['Unspecified'],nego,[66]
5423,['Non-Mediated'],['Unspecified'],nego,[66]
5423,['Local and Informal Actors'],['Political Power and Governance'],nego,[44]
